Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-23 16:40:00+00:00,189.1000061035156,189.47999572753903,188.9300994873047,189.3999938964844,189.3999938964844,567508.0
2023-01-23 16:45:00+00:00,189.3999938964844,190.0,189.0350036621093,189.94000244140625,189.94000244140625,734641.0
2023-01-23 16:50:00+00:00,189.9499969482422,189.9900054931641,189.44000244140625,189.7631072998047,189.7631072998047,627466.0
2023-01-23 16:55:00+00:00,189.7700042724609,189.9900054931641,189.57000732421875,189.7749938964844,189.7749938964844,500468.0
2023-01-23 17:00:00+00:00,189.8000030517578,189.8500061035156,189.2601013183593,189.46499633789065,189.46499633789065,457856.0
2023-01-23 17:05:00+00:00,189.47999572753903,189.47999572753903,188.7100067138672,188.82000732421875,188.82000732421875,525003.0
2023-01-23 17:10:00+00:00,188.82000732421875,189.25,188.77999877929688,189.1499938964844,189.1499938964844,465074.0
2023-01-23 17:15:00+00:00,189.14450073242188,189.6999969482422,189.0500030517578,189.572006225586,189.572006225586,444064.0
2023-01-23 17:20:00+00:00,189.58999633789065,189.69000244140625,189.2400054931641,189.32000732421875,189.32000732421875,517707.0
2023-01-23 17:25:00+00:00,189.33999633789065,189.6999969482422,189.17999267578125,189.5399932861328,189.5399932861328,389377.0
2023-01-23 17:30:00+00:00,189.57000732421875,189.6300048828125,189.3000946044922,189.4102020263672,189.4102020263672,321576.0
2023-01-23 17:35:00+00:00,189.4199981689453,189.63999938964844,189.14010620117188,189.4600067138672,189.4600067138672,413569.0
2023-01-23 17:40:00+00:00,189.4600067138672,189.7899932861328,189.25,189.4472045898437,189.4472045898437,458587.0
2023-01-23 17:45:00+00:00,189.4499969482422,189.6499938964844,189.33999633789065,189.5449981689453,189.5449981689453,292473.0
2023-01-23 17:50:00+00:00,189.52999877929688,189.88999938964844,189.42999267578125,189.7933959960937,189.7933959960937,464426.0
2023-01-23 17:55:00+00:00,189.830795288086,189.97000122070312,189.67999267578125,189.8500061035156,189.8500061035156,355076.0
2023-01-23 18:00:00+00:00,189.8600006103516,190.6000061035156,189.6100006103516,190.22999572753903,190.22999572753903,870128.0
2023-01-23 18:05:00+00:00,190.2241058349609,190.30499267578125,189.9100036621093,190.12339782714844,190.12339782714844,399925.0
2023-01-23 18:10:00+00:00,190.125,190.22000122070312,189.759994506836,190.0469970703125,190.0469970703125,332366.0
2023-01-23 18:15:00+00:00,190.02999877929688,190.3000030517578,190.02999877929688,190.1800994873047,190.1800994873047,392915.0
2023-01-23 18:20:00+00:00,190.17999267578125,190.4499969482422,190.13999938964844,190.43389892578125,190.43389892578125,406613.0
2023-01-23 18:25:00+00:00,190.44000244140625,190.8500061035156,190.2400054931641,190.7601013183593,190.7601013183593,620228.0
2023-01-23 18:30:00+00:00,190.77200317382807,191.47999572753903,190.759994506836,191.1717987060547,191.1717987060547,718487.0
2023-01-23 18:35:00+00:00,191.1600036621093,191.5500030517578,190.9600067138672,191.4600067138672,191.4600067138672,453999.0
2023-01-23 18:40:00+00:00,191.4600067138672,191.7749938964844,191.1600036621093,191.76499938964844,191.76499938964844,455342.0
2023-01-23 18:45:00+00:00,191.75,192.1100006103516,191.6300048828125,191.8500061035156,191.8500061035156,697704.0
2023-01-23 18:50:00+00:00,191.83009338378903,192.1100006103516,191.759994506836,192.0399932861328,192.0399932861328,588811.0
2023-01-23 18:55:00+00:00,192.0399932861328,192.4499969482422,191.7738037109375,191.84500122070312,191.84500122070312,799039.0
2023-01-23 19:00:00+00:00,191.8265991210937,191.93380737304688,191.5,191.63999938964844,191.63999938964844,321539.0
2023-01-23 19:05:00+00:00,191.72999572753903,191.8099975585937,191.4600067138672,191.6150054931641,191.6150054931641,744010.0
2023-01-23 19:10:00+00:00,191.6000061035156,191.6580047607422,191.21299743652344,191.4900054931641,191.4900054931641,588351.0
2023-01-23 19:15:00+00:00,191.47000122070312,192.24989318847656,191.3300018310547,192.24989318847656,192.24989318847656,638956.0
2023-01-23 19:20:00+00:00,192.23590087890625,192.25,191.72000122070312,191.8600006103516,191.8600006103516,513078.0
2023-01-23 19:25:00+00:00,191.8350067138672,191.8663024902344,191.0399932861328,191.22000122070312,191.22000122070312,607291.0
2023-01-23 19:30:00+00:00,191.22000122070312,191.4499969482422,190.7899932861328,190.83999633789065,190.83999633789065,569172.0
2023-01-23 19:35:00+00:00,190.8300018310547,190.83999633789065,189.8999938964844,190.08999633789065,190.08999633789065,694792.0
2023-01-23 19:40:00+00:00,190.1000061035156,190.6898956298828,190.0399932861328,190.42999267578125,190.42999267578125,621495.0
2023-01-23 19:45:00+00:00,190.3999938964844,190.44000244140625,189.21600341796875,189.6300048828125,189.6300048828125,779947.0
2023-01-23 19:50:00+00:00,189.63999938964844,189.759994506836,189.3300018310547,189.6699981689453,189.6699981689453,507397.0
2023-01-23 19:55:00+00:00,189.7100067138672,190.4499969482422,189.69000244140625,190.2250061035156,190.2250061035156,719556.0
2023-01-23 20:00:00+00:00,190.2350006103516,190.3000030517578,189.3699951171875,189.3699951171875,189.3699951171875,579378.0
2023-01-23 20:05:00+00:00,189.3699951171875,190.2050018310547,189.0200042724609,190.0800018310547,190.0800018310547,685397.0
2023-01-23 20:10:00+00:00,190.08999633789065,191.0,189.9499969482422,190.8000030517578,190.8000030517578,1401581.0
2023-01-23 20:15:00+00:00,190.7899932861328,191.2700042724609,190.42999267578125,191.25799560546875,191.25799560546875,875427.0
2023-01-23 20:20:00+00:00,191.2400054931641,191.4499969482422,190.75,190.94009399414065,190.94009399414065,672602.0
2023-01-23 20:25:00+00:00,190.9515991210937,191.18460083007807,190.3999938964844,191.1201019287109,191.1201019287109,642347.0
2023-01-23 20:30:00+00:00,191.1499938964844,191.27999877929688,190.47999572753903,190.58999633789065,190.58999633789065,631410.0
2023-01-23 20:35:00+00:00,190.6000061035156,191.2899932861328,190.59500122070312,191.05499267578125,191.05499267578125,710600.0
2023-01-23 20:40:00+00:00,191.0500030517578,191.0500030517578,190.47000122070312,191.01199340820312,191.01199340820312,800253.0
2023-01-23 20:45:00+00:00,191.02999877929688,191.22999572753903,190.77999877929688,190.92999267578125,190.92999267578125,730516.0
2023-01-23 20:50:00+00:00,190.9250030517578,192.0,190.9100036621093,191.8350067138672,191.8350067138672,1081462.0
2023-01-23 20:55:00+00:00,191.85899353027344,192.2899932861328,191.7001037597656,191.9199981689453,191.9199981689453,1605454.0
2023-01-24 14:30:00+00:00,188.2700042724609,190.3997039794922,188.1999969482422,190.1100006103516,190.1100006103516,2637590.0
2023-01-24 14:35:00+00:00,190.0800018310547,190.8719940185547,188.9593963623047,189.9499969482422,189.9499969482422,1431409.0
2023-01-24 14:40:00+00:00,189.9750061035156,191.5,189.80360412597656,190.89649963378903,190.89649963378903,1330548.0
2023-01-24 14:45:00+00:00,190.8600006103516,192.259994506836,190.5200958251953,192.0998992919922,192.0998992919922,1530962.0
2023-01-24 14:50:00+00:00,192.0850067138672,194.9499969482422,191.5200042724609,194.384994506836,194.384994506836,1968940.0
2023-01-24 14:55:00+00:00,194.384994506836,194.49929809570312,191.13999938964844,191.38999938964844,191.38999938964844,1941294.0
2023-01-24 15:00:00+00:00,191.3999938964844,191.6699981689453,189.9100036621093,190.0328063964844,190.0328063964844,1450396.0
2023-01-24 15:05:00+00:00,190.00010681152344,190.97000122070312,189.3600006103516,190.6000061035156,190.6000061035156,1203971.0
2023-01-24 15:10:00+00:00,190.58999633789065,192.32000732421875,190.0399932861328,192.2550048828125,192.2550048828125,1442663.0
2023-01-24 15:15:00+00:00,192.2301025390625,192.97000122070312,190.75,190.97140502929688,190.97140502929688,1245377.0
2023-01-24 15:20:00+00:00,190.92999267578125,191.6100006103516,190.5316925048828,190.94000244140625,190.94000244140625,806368.0
2023-01-24 15:25:00+00:00,190.88999938964844,192.2698974609375,190.7899932861328,191.6699981689453,191.6699981689453,829552.0
2023-01-24 15:30:00+00:00,191.6849975585937,191.9100036621093,190.9600067138672,191.4750061035156,191.4750061035156,705377.0
2023-01-24 15:35:00+00:00,191.5,191.52999877929688,190.22999572753903,190.58999633789065,190.58999633789065,725847.0
2023-01-24 15:40:00+00:00,190.55499267578125,191.75,190.1699981689453,191.31500244140625,191.31500244140625,682412.0
2023-01-24 15:45:00+00:00,191.29800415039065,191.7899932861328,191.1499938964844,191.5800018310547,191.5800018310547,532316.0
2023-01-24 15:50:00+00:00,191.5850067138672,192.3500061035156,191.5399932861328,192.2100067138672,192.2100067138672,728216.0
2023-01-24 15:55:00+00:00,192.25,192.77999877929688,192.1199951171875,192.2899932861328,192.2899932861328,716936.0
2023-01-24 16:00:00+00:00,192.32000732421875,192.77999877929688,191.92999267578125,192.3800048828125,192.3800048828125,508709.0
2023-01-24 16:05:00+00:00,192.3999938964844,192.49220275878903,191.6000061035156,192.0800018310547,192.0800018310547,488116.0
2023-01-24 16:10:00+00:00,192.07000732421875,192.3999938964844,191.42999267578125,191.6699981689453,191.6699981689453,442855.0
2023-01-24 16:15:00+00:00,191.69000244140625,191.8000030517578,191.3099975585937,191.76199340820312,191.76199340820312,376542.0
2023-01-24 16:20:00+00:00,191.75799560546875,192.5299072265625,191.5101928710937,192.38999938964844,192.38999938964844,473020.0
2023-01-24 16:25:00+00:00,192.3999938964844,192.97000122070312,192.1600036621093,192.9550018310547,192.9550018310547,494919.0
2023-01-24 16:30:00+00:00,192.97000122070312,192.97000122070312,191.8699951171875,191.9199981689453,191.9199981689453,542150.0
2023-01-24 16:35:00+00:00,191.8999938964844,192.5,191.8000030517578,192.4875030517578,192.4875030517578,346019.0
2023-01-24 16:40:00+00:00,192.48719787597656,192.6199951171875,191.9100036621093,192.1600036621093,192.1600036621093,326881.0
2023-01-24 16:45:00+00:00,192.1600036621093,192.3600006103516,191.8999938964844,192.1300048828125,192.1300048828125,242128.0
2023-01-24 16:50:00+00:00,192.1000061035156,192.42999267578125,191.9001007080078,192.1327972412109,192.1327972412109,279797.0
2023-01-24 16:55:00+00:00,192.13400268554688,192.58990478515625,192.0500030517578,192.5599975585937,192.5599975585937,396945.0
2023-01-24 17:00:00+00:00,192.5399932861328,192.5399932861328,191.3999938964844,191.97999572753903,191.97999572753903,542656.0
2023-01-24 17:05:00+00:00,192.009994506836,192.33009338378903,191.8800048828125,192.2223052978516,192.2223052978516,335520.0
2023-01-24 17:10:00+00:00,192.226806640625,192.57000732421875,192.1201019287109,192.36990356445312,192.36990356445312,346597.0
2023-01-24 17:15:00+00:00,192.3500061035156,192.47999572753903,192.19000244140625,192.2700042724609,192.2700042724609,202289.0
2023-01-24 17:20:00+00:00,192.2749938964844,192.72000122070312,191.9199981689453,192.1999969482422,192.1999969482422,377232.0
2023-01-24 17:25:00+00:00,192.23989868164065,192.47000122070312,191.9918975830078,192.3000030517578,192.3000030517578,267555.0
2023-01-24 17:30:00+00:00,192.2801055908203,192.2801055908203,191.6999969482422,191.9850006103516,191.9850006103516,254663.0
2023-01-24 17:35:00+00:00,191.9949951171875,192.08999633789065,191.6600036621093,191.87489318847656,191.87489318847656,218125.0
2023-01-24 17:40:00+00:00,191.83999633789065,191.85989379882807,191.0200042724609,191.0599975585937,191.0599975585937,440602.0
2023-01-24 17:45:00+00:00,191.0399932861328,191.19000244140625,190.8000030517578,190.875,190.875,458152.0
2023-01-24 17:50:00+00:00,190.8618927001953,191.0200042724609,190.63999938964844,190.72000122070312,190.72000122070312,386551.0
2023-01-24 17:55:00+00:00,190.72000122070312,190.86990356445312,190.4100036621093,190.4750061035156,190.4750061035156,390855.0
2023-01-24 18:00:00+00:00,190.48489379882807,190.8999938964844,189.6199951171875,189.8155975341797,189.8155975341797,598021.0
2023-01-24 18:05:00+00:00,189.82000732421875,190.3959045410156,189.6100006103516,190.17999267578125,190.17999267578125,484368.0
2023-01-24 18:10:00+00:00,190.1938018798828,190.8600006103516,190.1849975585937,190.6600036621093,190.6600036621093,437116.0
2023-01-24 18:15:00+00:00,190.6417999267578,191.3699951171875,190.6417999267578,191.0446014404297,191.0446014404297,615484.0
2023-01-24 18:20:00+00:00,191.02200317382807,191.1699981689453,190.4100036621093,190.6750030517578,190.6750030517578,387131.0
2023-01-24 18:25:00+00:00,190.6719970703125,190.8000030517578,190.1199951171875,190.7850036621093,190.7850036621093,426311.0
2023-01-24 18:30:00+00:00,190.7899932861328,190.8800048828125,190.322006225586,190.6031951904297,190.6031951904297,300471.0
2023-01-24 18:35:00+00:00,190.58999633789065,191.0500030517578,190.5200042724609,190.9199981689453,190.9199981689453,273630.0
2023-01-24 18:40:00+00:00,190.9100036621093,191.4497985839844,190.82009887695312,191.3249969482422,191.3249969482422,447256.0
2023-01-24 18:45:00+00:00,191.339096069336,191.4900054931641,191.1300048828125,191.2209930419922,191.2209930419922,325320.0
2023-01-24 18:50:00+00:00,191.2400054931641,191.3699951171875,191.07000732421875,191.2550048828125,191.2550048828125,219716.0
2023-01-24 18:55:00+00:00,191.2765045166016,191.5500030517578,191.0800018310547,191.2198944091797,191.2198944091797,303815.0
2023-01-24 19:00:00+00:00,191.19650268554688,191.2899932861328,190.58009338378903,190.9416961669922,190.9416961669922,374091.0
2023-01-24 19:05:00+00:00,190.94500732421875,191.1000061035156,190.6999969482422,190.8572998046875,190.8572998046875,281278.0
2023-01-24 19:10:00+00:00,190.8800048828125,191.33970642089844,190.85009765625,191.1000061035156,191.1000061035156,297424.0
2023-01-24 19:15:00+00:00,191.08999633789065,191.44000244140625,191.07000732421875,191.0850067138672,191.0850067138672,241343.0
2023-01-24 19:20:00+00:00,191.1000061035156,191.3500061035156,191.0,191.0709991455078,191.0709991455078,215142.0
2023-01-24 19:25:00+00:00,191.0350036621093,191.17410278320312,190.8800048828125,191.0399932861328,191.0399932861328,168472.0
2023-01-24 19:30:00+00:00,191.0399932861328,191.4600067138672,191.0028076171875,191.3195953369141,191.3195953369141,237331.0
2023-01-24 19:35:00+00:00,191.27999877929688,191.572006225586,191.22000122070312,191.45030212402344,191.45030212402344,244897.0
2023-01-24 19:40:00+00:00,191.4499969482422,191.75,191.2400054931641,191.69000244140625,191.69000244140625,278727.0
2023-01-24 19:45:00+00:00,191.6699981689453,191.9600067138672,191.6100006103516,191.6199951171875,191.6199951171875,439762.0
2023-01-24 19:50:00+00:00,191.6199951171875,192.0399932861328,191.5101928710937,192.0,192.0,352652.0
2023-01-24 19:55:00+00:00,192.001205444336,192.32000732421875,191.85659790039065,192.1699981689453,192.1699981689453,489384.0
2023-01-24 20:00:00+00:00,192.17999267578125,192.4290008544922,192.0599975585937,192.18899536132807,192.18899536132807,425937.0
2023-01-24 20:05:00+00:00,192.1750030517578,192.2400054931641,191.75,191.75799560546875,191.75799560546875,329203.0
2023-01-24 20:10:00+00:00,191.7019958496093,191.8759002685547,191.52999877929688,191.5998992919922,191.5998992919922,383776.0
2023-01-24 20:15:00+00:00,191.56500244140625,191.72999572753903,191.4001007080078,191.6000061035156,191.6000061035156,311939.0
2023-01-24 20:20:00+00:00,191.58999633789065,191.6000061035156,191.2400054931641,191.47999572753903,191.47999572753903,336836.0
2023-01-24 20:25:00+00:00,191.509994506836,191.9398956298828,191.4499969482422,191.83999633789065,191.83999633789065,457018.0
2023-01-24 20:30:00+00:00,191.84500122070312,191.94419860839844,191.07000732421875,191.08009338378903,191.08009338378903,477782.0
2023-01-24 20:35:00+00:00,191.07000732421875,191.2250061035156,190.75,191.13999938964844,191.13999938964844,532400.0
2023-01-24 20:40:00+00:00,191.13999938964844,191.1457061767578,190.6100006103516,190.97999572753903,190.97999572753903,578752.0
2023-01-24 20:45:00+00:00,190.9250030517578,191.25,190.6999969482422,191.25,191.25,440232.0
2023-01-24 20:50:00+00:00,191.27999877929688,192.259994506836,191.08999633789065,192.0350036621093,192.0350036621093,846904.0
2023-01-24 20:55:00+00:00,192.0500030517578,192.8000030517578,192.0500030517578,192.6499938964844,192.6499938964844,1581413.0
2023-01-25 14:30:00+00:00,189.125,190.19970703125,188.42999267578125,189.8099975585937,189.8099975585937,2306877.0
2023-01-25 14:35:00+00:00,189.8600006103516,191.159896850586,189.3999938964844,190.60060119628903,190.60060119628903,1250742.0
2023-01-25 14:40:00+00:00,190.6313018798828,191.7100067138672,190.1100006103516,190.88999938964844,190.88999938964844,1068391.0
2023-01-25 14:45:00+00:00,190.8800048828125,191.36990356445312,190.38999938964844,190.7899932861328,190.7899932861328,791845.0
2023-01-25 14:50:00+00:00,190.72000122070312,191.3000030517578,189.7899932861328,190.33999633789065,190.33999633789065,996190.0
2023-01-25 14:55:00+00:00,190.259994506836,190.6999969482422,188.6199951171875,188.63999938964844,188.63999938964844,1164630.0
2023-01-25 15:00:00+00:00,188.6699981689453,189.41319274902344,188.3699951171875,188.8099975585937,188.8099975585937,1077060.0
2023-01-25 15:05:00+00:00,188.81500244140625,189.1300048828125,187.33999633789065,187.57989501953125,187.57989501953125,1464981.0
2023-01-25 15:10:00+00:00,187.5800018310547,187.67990112304688,186.2100067138672,186.22000122070312,186.22000122070312,1475986.0
2023-01-25 15:15:00+00:00,186.22000122070312,187.1100006103516,185.8500061035156,186.81500244140625,186.81500244140625,1311005.0
2023-01-25 15:20:00+00:00,186.8300018310547,187.02999877929688,185.8000030517578,185.97999572753903,185.97999572753903,821132.0
2023-01-25 15:25:00+00:00,185.9958038330078,187.22000122070312,185.88999938964844,187.1999969482422,187.1999969482422,726977.0
2023-01-25 15:30:00+00:00,187.19000244140625,187.8000030517578,186.3500061035156,186.5399932861328,186.5399932861328,970713.0
2023-01-25 15:35:00+00:00,186.5599975585937,186.94000244140625,186.25,186.83580017089844,186.83580017089844,785535.0
2023-01-25 15:40:00+00:00,186.83999633789065,187.75379943847656,186.5,187.27999877929688,187.27999877929688,668328.0
2023-01-25 15:45:00+00:00,187.22000122070312,187.7698974609375,186.8600006103516,186.9154052734375,186.9154052734375,504920.0
2023-01-25 15:50:00+00:00,186.9100036621093,187.5500030517578,186.6499938964844,187.46499633789065,187.46499633789065,512728.0
2023-01-25 15:55:00+00:00,187.47000122070312,188.1499938964844,187.3099975585937,188.0200042724609,188.0200042724609,632368.0
2023-01-25 16:00:00+00:00,188.0200042724609,188.13999938964844,187.5,188.0453948974609,188.0453948974609,563964.0
2023-01-25 16:05:00+00:00,188.0359039306641,188.1300048828125,187.6999969482422,187.8300018310547,187.8300018310547,278333.0
2023-01-25 16:10:00+00:00,187.8500061035156,189.0800018310547,187.84500122070312,188.9100036621093,188.9100036621093,694948.0
2023-01-25 16:15:00+00:00,188.92010498046875,189.7700042724609,188.69000244140625,189.43280029296875,189.43280029296875,528357.0
2023-01-25 16:20:00+00:00,189.44500732421875,189.88999938964844,188.8099975585937,189.076904296875,189.076904296875,644322.0
2023-01-25 16:25:00+00:00,189.0599975585937,189.3999938964844,188.9199981689453,188.9600982666016,188.9600982666016,336733.0
2023-01-25 16:30:00+00:00,188.9900054931641,189.36990356445312,188.73800659179688,188.981201171875,188.981201171875,407340.0
2023-01-25 16:35:00+00:00,189.01119995117188,189.2400054931641,188.47000122070312,188.9149932861328,188.9149932861328,457638.0
2023-01-25 16:40:00+00:00,188.89019775390625,188.9889068603516,188.4100036621093,188.584701538086,188.584701538086,328724.0
2023-01-25 16:45:00+00:00,188.6100006103516,188.71499633789065,188.2317047119141,188.6199951171875,188.6199951171875,332765.0
2023-01-25 16:50:00+00:00,188.6199951171875,189.67999267578125,188.3000030517578,189.5399932861328,189.5399932861328,622086.0
2023-01-25 16:55:00+00:00,189.5267944335937,189.8800048828125,188.8699951171875,189.009994506836,189.009994506836,493434.0
2023-01-25 17:00:00+00:00,189.0399932861328,189.0399932861328,188.509994506836,188.6300048828125,188.6300048828125,361460.0
2023-01-25 17:05:00+00:00,188.72000122070312,189.22999572753903,188.5200958251953,189.0599975585937,189.0599975585937,360015.0
2023-01-25 17:10:00+00:00,189.0500030517578,189.63999938964844,188.92010498046875,189.4499969482422,189.4499969482422,351865.0
2023-01-25 17:15:00+00:00,189.4492034912109,189.6699981689453,189.1600036621093,189.2400054931641,189.2400054931641,281858.0
2023-01-25 17:20:00+00:00,189.2100067138672,189.2400054931641,188.83999633789065,188.97000122070312,188.97000122070312,311812.0
2023-01-25 17:25:00+00:00,189.0,189.0399932861328,188.5399932861328,188.57000732421875,188.57000732421875,222983.0
2023-01-25 17:30:00+00:00,188.5500030517578,188.58999633789065,188.3000030517578,188.4552001953125,188.4552001953125,287986.0
2023-01-25 17:35:00+00:00,188.47000122070312,188.75,188.3999938964844,188.57989501953125,188.57989501953125,240813.0
2023-01-25 17:40:00+00:00,188.5749969482422,189.08999633789065,188.56069946289065,188.8000030517578,188.8000030517578,276049.0
2023-01-25 17:45:00+00:00,188.8000030517578,188.88999938964844,188.6100006103516,188.7539978027344,188.7539978027344,215730.0
2023-01-25 17:50:00+00:00,188.75540161132807,188.9199981689453,188.6199951171875,188.6499938964844,188.6499938964844,166784.0
2023-01-25 17:55:00+00:00,188.6499938964844,189.1300048828125,188.57000732421875,188.93280029296875,188.93280029296875,220409.0
2023-01-25 18:00:00+00:00,188.94000244140625,189.6999969482422,188.92999267578125,189.0809936523437,189.0809936523437,358201.0
2023-01-25 18:05:00+00:00,189.1000061035156,189.5800018310547,189.08999633789065,189.2400054931641,189.2400054931641,228507.0
2023-01-25 18:10:00+00:00,189.2400054931641,189.73699951171875,189.17999267578125,189.375,189.375,315404.0
2023-01-25 18:15:00+00:00,189.38999938964844,189.72999572753903,189.3500061035156,189.4709930419922,189.4709930419922,236119.0
2023-01-25 18:20:00+00:00,189.4850006103516,190.08999633789065,189.47000122070312,190.0843048095703,190.0843048095703,463274.0
2023-01-25 18:25:00+00:00,190.0800018310547,190.4911956787109,189.8800048828125,190.3999938964844,190.3999938964844,440894.0
2023-01-25 18:30:00+00:00,190.4100036621093,190.5800018310547,189.8099975585937,189.94000244140625,189.94000244140625,426075.0
2023-01-25 18:35:00+00:00,189.9239959716797,190.52999877929688,189.8500061035156,190.2700042724609,190.2700042724609,340483.0
2023-01-25 18:40:00+00:00,190.2700042724609,190.8567047119141,190.2700042724609,190.58399963378903,190.58399963378903,551125.0
2023-01-25 18:45:00+00:00,190.60989379882807,191.1999969482422,190.60989379882807,191.17999267578125,191.17999267578125,445685.0
2023-01-25 18:50:00+00:00,191.17999267578125,191.4199981689453,190.9550018310547,191.0,191.0,511877.0
2023-01-25 18:55:00+00:00,190.9900054931641,191.2799072265625,190.89010620117188,191.12530517578125,191.12530517578125,325350.0
2023-01-25 19:00:00+00:00,191.1600036621093,191.38999938964844,190.7899932861328,191.0,191.0,433371.0
2023-01-25 19:05:00+00:00,190.9850006103516,191.1699981689453,190.92999267578125,191.10989379882807,191.10989379882807,239125.0
2023-01-25 19:10:00+00:00,191.1199951171875,191.97999572753903,191.1000061035156,191.86099243164065,191.86099243164065,555657.0
2023-01-25 19:15:00+00:00,191.8999938964844,192.5800018310547,191.8500061035156,192.1649932861328,192.1649932861328,671215.0
2023-01-25 19:20:00+00:00,192.17999267578125,192.2899932861328,191.6300048828125,191.8999938964844,191.8999938964844,499081.0
2023-01-25 19:25:00+00:00,191.8999938964844,191.92999267578125,191.6499938964844,191.8699951171875,191.8699951171875,315814.0
2023-01-25 19:30:00+00:00,191.8999938964844,192.22999572753903,191.69000244140625,191.72000122070312,191.72000122070312,332928.0
2023-01-25 19:35:00+00:00,191.72000122070312,191.9886016845703,191.6000061035156,191.87550354003903,191.87550354003903,315139.0
2023-01-25 19:40:00+00:00,191.8910980224609,192.3999938964844,191.88999938964844,192.1999969482422,192.1999969482422,393562.0
2023-01-25 19:45:00+00:00,192.2017974853516,192.3043975830078,191.97000122070312,192.1849975585937,192.1849975585937,377208.0
2023-01-25 19:50:00+00:00,192.1999969482422,192.8800048828125,192.0500030517578,192.7850036621093,192.7850036621093,489509.0
2023-01-25 19:55:00+00:00,192.7799072265625,193.1499938964844,192.67999267578125,192.68800354003903,192.68800354003903,665618.0
2023-01-25 20:00:00+00:00,192.6999969482422,193.39700317382807,192.6999969482422,193.3800048828125,193.3800048828125,545950.0
2023-01-25 20:05:00+00:00,193.3699951171875,193.57000732421875,193.17999267578125,193.47000122070312,193.47000122070312,473802.0
2023-01-25 20:10:00+00:00,193.47000122070312,193.6999969482422,192.8300018310547,192.9199981689453,192.9199981689453,443706.0
2023-01-25 20:15:00+00:00,192.9100036621093,193.10989379882807,192.6600036621093,192.68310546875,192.68310546875,352963.0
2023-01-25 20:20:00+00:00,192.6750030517578,192.77999877929688,192.33999633789065,192.46499633789065,192.46499633789065,481869.0
2023-01-25 20:25:00+00:00,192.4199981689453,193.1000061035156,192.3500061035156,193.0800018310547,193.0800018310547,467836.0
